ObjetId,Descriptif,DATE,NOTATEUR,NMASSIF,NUM_PLAC,ETAT_SAN,G,REC_SUP2,REC_LIGN,DIST_MAX,R_MAX,Coupe2020,REMARQUE,MORTAL01,MRAMIF01,VISIH_01,MORTAL02,MRAMIF02,VISIH_02,MORTAL03,MRAMIF03,VISIH_03,MORTAL04,MRAMIF04,VISIH_04,MORTAL05,MRAMIF05,VISIH_05,MORTAL06,MRAMIF06,VISIH_06,MORTAL07,MRAMIF07,VISIH_07,MORTAL08,MRAMIF08,VISIH_08,MORTAL09,MRAMIF09,VISIH_09,MORTAL10,MRAMIF10,VISIH_10,MORTAL11,MRAMIF11,VISIH_11,MORTAL12,MRAMIF12,VISIH_12,MORTAL13,MRAMIF13,VISIH_13,MORTAL14,MRAMIF14,VISIH_14,MORTAL15,MRAMIF15,VISIH_15,MORTAL16,MRAMIF16,VISIH_16,MORTAL17,MRAMIF17,VISIH_17,MORTAL18,MRAMIF18,VISIH_18,MORTAL19,MRAMIF19,VISIH_19,MORTAL20,MRAMIF20,VISIH_20,geometry,filename,uuid,CCOD_FRT,CCOD_UG,CCOD_PRF,A,B,C,D,E,F,prop_EF,prop_DEF,etat_sanit
145.0,20220621_41_NG,27-06-2022,girardot,ECHA,193,1: 20 -50 %,11,4,4,3.0,40,NON,,5.0,4.0,F,4.0,5.0,F,0.0,2.0,F,1.0,1.0,F,3.0,4.0,F,0.0,1.0,F,1.0,1.0,F,1.0,1.0,F,0.0,0.0,F,0.0,2.0,F,1.0,2.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,1.0,1.0,F,4.0,5.0,F,0.0,1.0,F,POINT (655204.3993526583 6830595.306477588),DSF_CHT_01_2022_20220621_41_NG_shp.zip,0x8192985e04737c35,ECHA,u,9,2,11,3,0,0,4,0.2,0.2,1
144.0,20220621_41_NG,27-06-2022,girardot,ECHA,193,0: 0 - 20 %,17,4,4,4.0,40,NON,taillis diam 25 max,0.0,1.0,F,1.0,1.0,F,3.0,3.0,F,0.0,1.0,F,0.0,2.0,F,0.0,1.0,F,1.0,2.0,F,2.0,1.0,F,0.0,3.0,F,0.0,1.0,F,0.0,1.0,F,0.0,3.0,F,0.0,2.0,F,0.0,2.0,F,0.0,2.0,F,3.0,3.0,F,0.0,2.0,F,0.0,0.0,F,0.0,0.0,F,0.0,0.0,F,POINT (655204.3852822738 6830631.236448096),DSF_CHT_01_2022_20220621_41_NG_shp.zip,0x6995ccff4d8e7f6,ECHA,u,9,3,6,7,2,2,0,0.1,0.2,0
143.0,20220621_41_NG,27-06-2022,girardot,ECHA,192,1: 20 -50 %,19,4,5,4.0,30,NON,1 chx a 20m,4.0,0.0,F,1.0,1.0,F,4.0,2.0,F,1.0,0.0,F,2.0,1.0,F,3.0,1.0,F,0.0,2.0,F,1.0,1.0,F,1.0,1.0,T,1.0,1.0,F,1.0,2.0,F,5.0,5.0,F,4.0,4.0,F,1.0,2.0,F,1.0,1.0,F,1.0,2.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,POINT (655123.2169740634 6830664.810008509),DSF_CHT_01_2022_20220621_41_NG_shp.zip,0xdf0e245c3964c4df,ECHA,u,9,0,10,5,1,2,2,0.2,0.25,1
147.0,20220621_41_NG,27-06-2022,girardot,ECHA,190,0: 0 - 20 %,10,3,4,40.0,40,EMC,,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,2.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,2.0,1.0,F,3.0,4.0,F,4.0,4.0,F,0.0,2.0,F,5.0,5.0,F,1.0,1.0,F,1.0,1.0,F,1.0,1.0,F,0.0,1.0,F,POINT (654598.7443539801 6830824.131766663),DSF_CHT_01_2022_20220621_41_NG_shp.zip,0xbe770aa78043f71d,ECHA,a,1,2,12,3,0,0,3,0.15,0.15,0
148.0,20220621_41_NG,27-06-2022,girardot,ECHA,189,1: 20 -50 %,11,2,3,30.0,30,NON,taillis diam max 25,1.0,2.0,F,0.0,1.0,F,1.0,1.0,F,0.0,2.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,0.0,F,3.0,2.0,F,0.0,3.0,F,0.0,4.0,F,0.0,1.0,F,0.0,3.0,F,1.0,3.0,F,0.0,2.0,F,1.0,2.0,F,0.0,1.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,POINT (654810.3306957532 6830836.382207272),DSF_CHT_01_2022_20220621_41_NG_shp.zip,0x1662ffa14cd560ea,ECHA,u,2,2,9,4,4,1,0,0.05,0.25,0
133.0,20220621_8_RELEVE,21-06-2022,pnfp,HAUTIL-V,69,1: 20 -50 %,41,5,5,10.0,20,NON,,2.0,2.0,F,5.0,5.0,F,5.0,5.0,F,3.0,3.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,T,4.0,4.0,T,3.0,3.0,T,5.0,5.0,F,5.0,5.0,T,5.0,5.0,F,4.0,4.0,F,5.0,5.0,F,4.0,4.0,F,5.0,5.0,F,4.0,4.0,F,4.0,4.0,F,POINT (625858.3760729468 6879408.982348877),DSF_CHT_01_2022_20220621_8_PNFP_shp.zip,0xb4fe643059d35130,HAUTIL-V,a,35,0,0,0,1,2,17,0.95,1.0,3
134.0,20220621_8_RELEVE,21-06-2022,pnfp,HAUTIL-V,68,0: 0 - 20 %,33,5,5,11.0,20,NON,chx diam 45 à 4m centre,2.0,3.0,F,4.0,3.0,F,2.0,3.0,F,5.0,5.0,F,3.0,3.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,F,1.0,1.0,F,2.0,2.0,F,2.0,2.0,F,1.0,1.0,F,2.0,2.0,F,2.0,2.0,F,2.0,1.0,F,5.0,5.0,F,2.0,2.0,F,2.0,2.0,F,1.0,2.0,T,2.0,2.0,F,POINT (625975.9550803541 6879424.600891452),DSF_CHT_01_2022_20220621_8_PNFP_shp.zip,0xbebca73f62d750d2,HAUTIL-V,r,35,0,2,2,9,1,6,0.35,0.8,1
135.0,20220621_8_RELEVE,21-06-2022,pnfp,HAUTIL-V,74,1: 20 -50 %,41,5,5,11.0,30,NON,,4.0,4.0,F,4.0,4.0,F,2.0,2.0,F,2.0,2.0,F,5.0,5.0,F,2.0,3.0,F,3.0,3.0,F,3.0,2.0,T,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,F,4.0,4.0,F,1.0,2.0,F,1.0,2.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,POINT (625751.8569390638 6878476.955447012),DSF_CHT_01_2022_20220621_8_PNFP_shp.zip,0x35e3f806d424a6cb,HAUTIL-V,r,42,0,0,2,4,1,13,0.7,0.9,2
136.0,20220621_8_RELEVE,21-06-2022,pnfp,HAUTIL-V,73,0: 0 - 20 %,49,5,5,10.0,40,NON,,1.0,1.0,T,1.0,1.0,T,0.0,1.0,T,2.0,1.0,T,1.0,1.0,T,1.0,1.0,T,1.0,0.0,T,1.0,2.0,T,2.0,1.0,T,1.0,2.0,T,1.0,1.0,T,1.0,1.0,T,1.0,2.0,F,2.0,1.0,T,1.0,1.0,F,1.0,2.0,T,1.0,2.0,T,2.0,1.0,F,0.0,1.0,T,1.0,1.0,F,POINT (625983.3131066049 6878498.968375079),DSF_CHT_01_2022_20220621_8_PNFP_shp.zip,0x4e6a985ff2132cd9,HAUTIL-V,r,50,0,11,9,0,0,0,0.0,0.0,0
1040.0,20220623_22_RELEVE,23-06-2022,carré fiault,MARLY-VS,96,0: 0 - 20 %,42,5,5,16.0,20,NON,présence jumelle ERS mort,0.0,1.0,F,0.0,1.0,T,0.0,0.0,F,0.0,1.0,F,1.0,2.0,F,0.0,1.0,T,0.0,1.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,T,1.0,2.0,T,1.0,2.0,T,0.0,0.0,F,0.0,1.0,T,0.0,1.0,F,2.0,2.0,F,5.0,5.0,F,0.0,1.0,F,0.0,2.0,F,POINT (628157.2826033125 6864346.049361268),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x50dd9bdc3eac489,MARLY-VS,a,25,2,12,4,1,0,1,0.05,0.1,0
1041.0,20220623_22_RELEVE,23-06-2022,carré fiault,MARLY-VS,105,0: 0 - 20 %,47,4,5,10.0,40,NON,,1.0,2.0,F,0.0,1.0,F,1.0,2.0,F,0.0,2.0,F,1.0,3.0,F,1.0,2.0,F,1.0,3.0,F,1.0,1.0,F,1.0,1.0,F,0.0,2.0,F,1.0,1.0,F,0.0,1.0,F,1.0,1.0,T,1.0,1.0,F,1.0,1.0,F,1.0,3.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,1.0,1.0,F,POINT (629938.0260414369 6862224.0302928565),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x27b271b8bc776085,MARLY-VS,a,101,0,9,8,3,0,0,0.0,0.15,0
1042.0,20220623_22_RELEVE,23-06-2022,carré fiault,MARLY-VS,98,1: 20 -50 %,34,5,5,20.0,30,NON,1 Hêtre 1Til. dans placett,1.0,1.0,T,1.0,1.0,F,1.0,1.0,F,1.0,1.0,F,1.0,2.0,F,1.0,2.0,F,0.0,1.0,F,1.0,1.0,F,2.0,2.0,F,1.0,2.0,F,1.0,2.0,F,2.0,2.0,F,1.0,3.0,F,0.0,1.0,T,0.0,1.0,F,1.0,1.0,F,0.0,0.0,F,5.0,5.0,F,0.0,1.0,F,1.0,1.0,F,POINT (630066.4907398358 6863235.034272238),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x87e6c60905232496,MARLY-VS,a,112,1,11,4,3,0,1,0.05,0.2,0
1043.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,117,0: 0 - 20 %,56,5,5,11.0,30,NON,,0.0,1.0,T,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,T,0.0,2.0,F,1.0,2.0,T,1.0,1.0,F,1.0,1.0,T,0.0,1.0,F,1.0,1.0,F,1.0,1.0,T,0.0,1.0,T,1.0,2.0,T,0.0,1.0,F,1.0,2.0,F,1.0,2.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,POINT (634197.29722571 6860418.387979659),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x81f48a960fba6286,MARLY-VS,a,164,0,15,5,0,0,0,0.0,0.0,0
1044.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,116,1: 20 -50 %,35,4,5,16.0,20,AS,,2.0,3.0,F,4.0,4.0,F,1.0,2.0,F,5.0,5.0,F,1.0,3.0,T,2.0,3.0,F,3.0,3.0,T,2.0,4.0,T,1.0,2.0,F,1.0,1.0,T,3.0,2.0,F,0.0,1.0,T,1.0,2.0,F,3.0,2.0,F,0.0,1.0,T,1.0,3.0,T,2.0,3.0,F,0.0,2.0,F,0.0,1.0,F,1.0,2.0,F,POINT (631859.1959422232 6861245.316668961),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x912cb9279806438b,MARLY-VS,a,149,0,4,5,7,2,2,0.2,0.55,1
1045.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,115,1: 20 -50 %,27,4,5,24.0,20,NON,,5.0,5.0,F,5.0,5.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,2.0,2.0,F,0.0,2.0,F,0.0,1.0,F,1.0,1.0,F,0.0,1.0,T,1.0,2.0,F,1.0,2.0,F,0.0,2.0,F,0.0,1.0,F,0.0,1.0,F,1.0,3.0,F,1.0,3.0,T,POINT (631191.2384039792 6861651.520583405),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x5a9955303a159e8a,MARLY-VS,a,95,0,11,4,3,0,2,0.1,0.25,0
1046.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,113,1: 20 -50 %,29,4,5,18.0,30,NON,,5.0,5.0,F,0.0,2.0,F,1.0,3.0,F,0.0,2.0,F,1.0,1.0,F,2.0,2.0,F,0.0,1.0,F,1.0,3.0,F,0.0,1.0,T,0.0,2.0,F,0.0,3.0,F,0.0,3.0,F,0.0,2.0,F,1.0,2.0,F,1.0,2.0,T,1.0,3.0,F,1.0,3.0,F,0.0,1.0,F,0.0,1.0,T,1.0,1.0,T,POINT (631862.0741461491 6861764.041802887),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x2bff959c81960197,PARCM,u,322,0,6,6,7,0,1,0.05,0.4,0
1047.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,99,1: 20 -50 %,42,5,5,9.0,40,NON,,1.0,1.0,F,0.0,3.0,F,0.0,2.0,F,0.0,2.0,F,1.0,2.0,F,0.0,2.0,F,0.0,1.0,F,0.0,1.0,T,0.0,2.0,F,0.0,1.0,F,0.0,1.0,F,0.0,3.0,F,0.0,2.0,T,0.0,1.0,F,0.0,1.0,F,0.0,2.0,F,1.0,2.0,F,4.0,5.0,F,0.0,3.0,F,1.0,2.0,F,POINT (632404.7515304117 6862747.943673443),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x673dadf7d0005e5,MARLY-VS,a,136,0,7,9,3,0,1,0.05,0.2,0
1048.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,106,1: 20 -50 %,22,4,5,23.0,20,NON,un peu hétérogène entre Est/Ouest,0.0,2.0,F,1.0,2.0,F,1.0,2.0,F,2.0,3.0,F,0.0,1.0,F,0.0,0.0,F,0.0,0.0,F,1.0,1.0,F,1.0,2.0,F,2.0,3.0,F,1.0,2.0,F,1.0,2.0,F,0.0,2.0,F,3.0,3.0,F,1.0,2.0,T,1.0,2.0,T,1.0,2.0,F,0.0,1.0,F,0.0,1.0,F,1.0,3.0,F,POINT (632002.853566118 6862205.45340711),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0xce288fa50af02e1a,MARLY-VS,u,133,2,4,10,3,1,0,0.05,0.2,0
1049.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,102,1: 20 -50 %,33,4,5,14.0,30,NON,,0.0,1.0,F,1.0,2.0,F,0.0,2.0,F,5.0,5.0,F,1.0,3.0,F,1.0,1.0,F,0.0,1.0,F,1.0,2.0,T,2.0,3.0,F,0.0,3.0,F,0.0,2.0,F,0.0,3.0,F,1.0,2.0,F,1.0,2.0,T,0.0,1.0,F,1.0,3.0,F,5.0,5.0,F,2.0,3.0,F,1.0,3.0,F,0.0,2.0,F,POINT (631929.3280807523 6862430.932074063),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x9daa06a85ca7fc8,MARLY-VS,u,131,0,4,7,7,0,2,0.1,0.45,0
1050.0,20220623_22_RELEVE,28-06-2022,carré,MARLY-VS,103,1: 20 -50 %,21,5,5,18.0,20,NON,G difficile s/s étage dense,0.0,1.0,F,1.0,3.0,F,1.0,3.0,F,1.0,2.0,F,2.0,3.0,F,4.0,5.0,F,2.0,2.0,F,1.0,3.0,F,2.0,3.0,F,3.0,4.0,F,1.0,2.0,F,1.0,3.0,F,1.0,2.0,T,0.0,1.0,T,2.0,2.0,F,1.0,3.0,F,1.0,3.0,F,1.0,2.0,T,4.0,4.0,F,2.0,3.0,F,POINT (631551.2589419177 6862375.635012101),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0xab5de9f59cb44171,MARLY-VS,u,128,0,2,4,11,0,3,0.15,0.7,0
1051.0,20220623_22_RELEVE,01-07-2022,carré,MARLY-VS,86,3: 75 - 100 %,43,3,4,8.0,20,NON,PPt hétérogène Ouest (mort +++)/ Est (feuilles),2.0,4.0,F,2.0,4.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,4.0,5.0,F,1.0,5.0,F,1.0,4.0,F,1.0,3.0,F,1.0,5.0,F,1.0,4.0,F,1.0,2.0,F,1.0,3.0,F,1.0,2.0,T,POINT (628533.5968021468 6866662.0350161195),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0x407dc4ab3c60fe72,DSF,,,0,0,2,2,4,12,0.8,0.9,3
1052.0,20220623_22_RELEVE,01-07-2022,carré,MARLY-VS,97,0: 0 - 20 %,30,5,5,18.0,30,NON,,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,0.0,0.0,F,1.0,1.0,T,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,T,0.0,1.0,F,0.0,1.0,T,1.0,1.0,F,0.0,1.0,F,0.0,2.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,POINT (627999.9590327621 6863992.574822709),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0xf6146ae15c6a4c3a,MARLY-VS,b,27,1,18,1,0,0,0,0.0,0.0,0
1053.0,20220623_22_RELEVE,01-07-2022,carré,MARLY-VS,95,0: 0 - 20 %,44,5,5,14.0,20,NON,,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,2.0,F,0.0,1.0,F,0.0,2.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,2.0,T,0.0,1.0,F,0.0,2.0,F,0.0,1.0,F,0.0,2.0,F,POINT (635758.4322883954 6861919.60344035),DSF_CHT_01_2022_20220623_LC_MARLY-VS_shp.zip,0xf1d962a2bba90b56,MARLY-VS,a,209,0,15,5,0,0,0,0.0,0.0,0
142.0,20220628_10_fpnl,28-06-2022,fpnl,ISAD,26,0: 0 - 20 %,32,5,5,16.0,30,NON,1 TRE et 1BOU,0.0,1.0,F,0.0,1.0,F,1.0,0.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,1.0,1.0,F,1.0,2.0,F,0.0,1.0,F,1.0,2.0,F,1.0,2.0,F,0.0,1.0,F,2.0,2.0,F,1.0,1.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,0.0,1.0,F,0.0,2.0,T,POINT (646961.1360159485 6887730.490328535),DSF_CHT_01_2022_20220628_10_fpnl_shp.zip,0x3549af1b5964e0ad,ISAD,u,38,0,15,4,1,0,0,0.0,0.05,0
143.0,20220628_10_fpnl,28-06-2022,fpnl,ISAD,25,0: 0 - 20 %,32,5,5,16.0,20,NON,g 5chx 1bou présence gros chx tsf après 20m,0.0,1.0,F,0.0,0.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,T,0.0,1.0,F,0.0,0.0,F,0.0,0.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,1.0,0.0,F,1.0,0.0,F,POINT (646829.7509331338 6887801.519128786),DSF_CHT_01_2022_20220628_10_fpnl_shp.zip,0x1de82b276548cd77,ISAD,u,38,6,14,0,0,0,0,0.0,0.0,0
144.0,20220628_10_fpnl,28-06-2022,fpnl,ISAD,27,0: 0 - 20 %,24,2,1,16.0,20,NON,g 1tre 1chx coupe emc martelée,1.0,1.0,F,2.0,1.0,F,0.0,2.0,F,1.0,1.0,F,1.0,2.0,F,0.0,1.0,F,0.0,1.0,F,0.0,2.0,F,2.0,1.0,F,1.0,0.0,F,2.0,1.0,F,2.0,2.0,F,1.0,2.0,T,3.0,1.0,F,0.0,2.0,F,0.0,2.0,F,0.0,1.0,F,1.0,2.0,F,0.0,1.0,F,0.0,2.0,F,POINT (646688.4429315291 6887381.685424576),DSF_CHT_01_2022_20220628_10_fpnl_shp.zip,0x2b42ce4829221081,ISAD,a,42,0,7,11,2,0,0,0.0,0.1,0
4.0,20220628_2_RELEVE,28-06-2022,sw tb,SACH,172,1: 20 -50 %,37,5,5,12.0,30,NON,belles hauteurs  -  dense  -  2 gros chenes à 30 m,1.0,2.0,T,1.0,2.0,T,1.0,2.0,T,1.0,3.0,T,1.0,1.0,T,3.0,2.0,T,0.0,1.0,T,5.0,5.0,F,2.0,2.0,T,1.0,2.0,T,3.0,2.0,T,3.0,2.0,T,3.0,2.0,T,1.0,1.0,T,1.0,1.0,T,1.0,1.0,T,0.0,1.0,T,0.0,0.0,T,0.0,2.0,T,0.0,2.0,T,POINT (645992.4514257824 6842061.412323804),DSF_CHT_01_2022_20220628_2_RELEVE_shp.zip,0xc0bd44a11af91d7f,SACH,u,16,1,6,6,6,0,1,0.05,0.35,0
5.0,20220628_2_RELEVE,28-06-2022,sw tb,SACH,171,1: 20 -50 %,30,5,5,10.0,40,NON,taillis pb bm  -  de,5.0,5.0,F,5.0,5.0,F,0.0,2.0,F,5.0,5.0,F,1.0,4.0,F,1.0,3.0,F,3.0,2.0,F,1.0,4.0,F,1.0,2.0,F,2.0,3.0,F,1.0,1.0,T,5.0,5.0,T,0.0,2.0,T,1.0,1.0,F,1.0,4.0,T,0.0,2.0,T,1.0,3.0,T,1.0,4.0,T,1.0,2.0,T,1.0,2.0,T,POINT (646291.6775375634 6842126.907990804),DSF_CHT_01_2022_20220628_2_RELEVE_shp.zip,0x2dc7d38c13953dcc,SACH,u,18,0,2,6,4,4,4,0.4,0.6,1
6.0,20220628_2_RELEVE,28-06-2022,sw tb,SACH,169,1: 20 -50 %,57,5,5,11.0,20,NON,taillis bm dense,0.0,1.0,T,1.0,2.0,T,3.0,2.0,T,0.0,2.0,T,0.0,2.0,T,0.0,2.0,T,0.0,2.0,T,5.0,5.0,F,1.0,2.0,T,0.0,2.0,T,2.0,2.0,T,0.0,1.0,T,5.0,5.0,T,3.0,3.0,T,0.0,2.0,T,1.0,3.0,T,1.0,2.0,T,1.0,3.0,T,4.0,1.0,T,5.0,5.0,T,POINT (644638.0041210346 6842534.257610125),DSF_CHT_01_2022_20220628_2_RELEVE_shp.zip,0x75b10fdb83e93d42,SACH,u,3,0,2,9,4,2,3,0.25,0.45,1
7.0,20220628_2_RELEVE,28-06-2022,sw tb,SACH,170,0: 0 - 20 %,55,5,5,10.0,20,NON,point décalé pour raison de coupe sanitaire,0.0,2.0,T,0.0,2.0,T,0.0,2.0,T,1.0,2.0,T,0.0,3.0,T,0.0,3.0,T,0.0,2.0,T,0.0,2.0,T,0.0,2.0,T,1.0,2.0,T,0.0,1.0,T,0.0,1.0,T,0.0,1.0,T,0.0,1.0,T,0.0,3.0,T,0.0,3.0,T,0.0,3.0,T,0.0,2.0,T,0.0,1.0,T,0.0,1.0,T,POINT (644745.6114282934 6842492.936433153),DSF_CHT_01_2022_20220628_2_RELEVE_shp.zip,0xe4687949d688654c,SACH,a,6,0,6,9,5,0,0,0.0,0.25,0
137.0,20220628_9_fpmb,28-06-2022,fpmb,BUTTESPA,75,2: 50 - 75 %,15,5,5,35.0,40,NON,ppt globalement en état San moyen mais pas deperissant,1.0,1.0,F,0.0,1.0,F,2.0,2.0,F,1.0,2.0,F,2.0,1.0,F,0.0,1.0,F,0.0,1.0,F,1.0,2.0,F,1.0,2.0,F,3.0,2.0,F,1.0,2.0,F,1.0,3.0,F,1.0,2.0,F,3.0,3.0,F,3.0,3.0,F,3.0,2.0,F,1.0,2.0,T,2.0,3.0,T,1.0,2.0,F,0.0,1.0,F,POINT (641160.6978539294 6876692.257753105),DSF_CHT_01_2022_20220628_9_fpmb_shp.zip,0x77205aedd18e4c5a,BUTTESPA,a,4,0,5,8,5,2,0,0.1,0.35,0
138.0,20220628_9_fpmb,28-06-2022,fpmb,BUTTESPA,76,0: 0 - 20 %,17,5,5,40.0,40,NON,,3.0,3.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,1.0,1.0,F,2.0,2.0,T,1.0,1.0,F,3.0,2.0,F,1.0,2.0,F,1.0,2.0,F,2.0,2.0,F,0.0,1.0,F,0.0,2.0,F,3.0,2.0,F,1.0,2.0,F,0.0,1.0,F,1.0,2.0,F,2.0,3.0,F,2.0,2.0,F,1.0,2.0,F,POINT (641280.234108479 6876540.92271287),DSF_CHT_01_2022_20220628_9_fpmb_shp.zip,0x565518fa8b495cd7,BUTTESPA,a,4,0,7,6,6,1,0,0.05,0.35,0
139.0,20220628_9_fpmb,28-06-2022,fpmb,BUTTESPA,77,2: 50 - 75 %,33,5,5,22.0,40,NON,,5.0,4.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,F,0.0,1.0,F,4.0,4.0,F,4.0,4.0,F,2.0,3.0,F,4.0,4.0,F,4.0,4.0,F,1.0,2.0,F,1.0,2.0,F,2.0,2.0,F,4.0,4.0,F,1.0,1.0,F,0.0,1.0,F,1.0,1.0,F,0.0,1.0,F,2.0,2.0,F,2.0,2.0,F,POINT (640950.3330117686 6876343.6622348195),DSF_CHT_01_2022_20220628_9_fpmb_shp.zip,0x4d76dc4e868459f,BUTTESPA,b,3,0,5,2,4,0,9,0.45,0.65,1
140.0,20220628_9_fpmb,28-06-2022,fpmb,BUTTESPA,78,0: 0 - 20 %,53,5,5,20.0,40,NON,ppt très sain,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,1.0,1.0,F,0.0,1.0,F,1.0,1.0,F,0.0,2.0,F,1.0,1.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,1.0,1.0,F,1.0,2.0,F,2.0,2.0,F,2.0,2.0,F,1.0,2.0,F,1.0,2.0,F,0.0,0.0,F,1.0,1.0,F,1.0,2.0,F,POINT (642526.1110113149 6876052.039361735),DSF_CHT_01_2022_20220628_9_fpmb_shp.zip,0xcee4849343f924a4,BUTTESPA,a,8,1,9,8,2,0,0,0.0,0.1,0
141.0,20220628_9_fpmb,28-06-2022,fpmb,BUTTESPA,79,1: 20 -50 %,31,5,5,25.0,30,NON,,4.0,4.0,F,3.0,3.0,F,0.0,1.0,F,1.0,1.0,F,4.0,4.0,F,1.0,2.0,F,1.0,1.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,2.0,2.0,F,2.0,2.0,F,3.0,3.0,F,2.0,3.0,F,2.0,1.0,F,2.0,1.0,F,1.0,1.0,F,1.0,2.0,F,2.0,1.0,F,1.0,1.0,T,POINT (642741.1650418069 6875892.874680421),DSF_CHT_01_2022_20220628_9_fpmb_shp.zip,0xc4a706136a051e63,BUTTESPA,a,8,0,5,8,3,2,2,0.2,0.35,1
150.0,20220704_43_ng,04-07-2022,girardot,SAINTEUT,180,3: 75 - 100 %,29,5,5,40.0,40,NON,coupe rase prevue en 2022-2023,3.0,3.0,F,5.0,5.0,F,5.0,4.0,F,5.0,4.0,F,5.0,4.0,F,3.0,3.0,F,2.0,2.0,F,3.0,3.0,F,4.0,2.0,F,5.0,5.0,F,5.0,5.0,F,1.0,4.0,F,1.0,1.0,F,4.0,5.0,F,0.0,1.0,F,3.0,3.0,T,4.0,4.0,F,3.0,3.0,F,3.0,4.0,F,5.0,5.0,F,POINT (653354.0723707601 6836692.26919086),DSF_CHT_01_2022_20220704_43_ng_shp.zip,0xcfc3e6503924dfcc,SAINTEUT,a,2,0,2,0,1,7,10,0.85,0.9,3
